"","call","put","strike","Share","symbol","trade_date","ex_date","libor_rate","volatility","t","new_libor"
"10664",21.226,20.678,155,169.479995727539,"JNJ",2022-03-04,2023-06-16,NA,NA,1.86111111111111,0.0470625416666667
"10665",22.493,23.696,155,172.210006713867,"JNJ",2022-03-07,2023-06-16,NA,NA,1.84920634920635,0.0471167595238095
"10666",22.481,21.33,155,168.720001220703,"JNJ",2022-03-08,2023-06-16,NA,24.18,1.8452380952381,0.0471348321428571
"10667",22.25,22.145,155,169.360000610352,"JNJ",2022-03-09,2023-06-16,NA,NA,1.84126984126984,0.0471529047619048
"10668",22.462,23.874,155,169.660003662109,"JNJ",2022-03-10,2023-06-16,NA,NA,1.83730158730159,0.0471709773809524
"10669",22.436,24.235,155,169.350006103516,"JNJ",2022-03-11,2023-06-16,NA,NA,1.83333333333333,0.04718905
"10670",22.324,23.575,155,171.690002441406,"JNJ",2022-03-14,2023-06-16,NA,NA,1.82142857142857,0.0472432678571429
"10671",22.592,22.777,155,176.139999389648,"JNJ",2022-03-15,2023-06-16,NA,NA,1.81746031746032,0.0472613404761905
"10672",22.172,22.832,155,174.520004272461,"JNJ",2022-03-16,2023-06-16,NA,28,1.81349206349206,0.0472794130952381
"10673",23.306,24.198,155,176.800003051758,"JNJ",2022-03-17,2023-06-16,NA,NA,1.80952380952381,0.0472974857142857
"10674",21.976,21.331,155,174.839996337891,"JNJ",2022-03-18,2023-06-16,NA,NA,1.80555555555556,0.0473155583333333
"10675",21.951,21.604,155,175.830001831055,"JNJ",2022-03-21,2023-06-16,NA,NA,1.79365079365079,0.0473697761904762
"10676",21.773,20.962,155,175,"JNJ",2022-03-22,2023-06-16,NA,NA,1.78968253968254,0.0473878488095238
"10677",22.011,21.295,155,174.339996337891,"JNJ",2022-03-23,2023-06-16,NA,NA,1.78571428571429,0.0474059214285714
"10678",21.895,21.703,155,175.240005493164,"JNJ",2022-03-24,2023-06-16,NA,27.25,1.78174603174603,0.047423994047619
"10679",21.821,20.872,155,176.919998168945,"JNJ",2022-03-25,2023-06-16,NA,NA,1.77777777777778,0.0474420666666667
"10680",21.638,21.818,155,177.830001831055,"JNJ",2022-03-28,2023-06-16,NA,NA,1.76587301587302,0.0474962845238095
"10681",21.35,21.592,155,177.830001831055,"JNJ",2022-03-29,2023-06-16,NA,29.85,1.76190476190476,0.0475143571428571
"10682",21.296,21.257,155,177.740005493164,"JNJ",2022-03-30,2023-06-16,NA,NA,1.75793650793651,0.0475324297619048
"10683",22.462,21.434,155,179.589996337891,"JNJ",2022-03-31,2023-06-16,NA,NA,1.75396825396825,0.0475505023809524
"10684",21.683,22.024,155,177.229995727539,"JNJ",2022-04-01,2023-06-16,NA,NA,1.75,0.047568575
"10685",22.078,21.461,155,176.470001220703,"JNJ",2022-04-04,2023-06-16,NA,NA,1.73809523809524,0.0476227928571429
"10686",22.135,21.726,155,176.470001220703,"JNJ",2022-04-05,2023-06-16,NA,NA,1.73412698412698,0.0476408654761905
"10687",22.171,22.035,155,177.610000610352,"JNJ",2022-04-06,2023-06-16,NA,NA,1.73015873015873,0.0476589380952381
"10688",22.627,23.589,155,182.229995727539,"JNJ",2022-04-07,2023-06-16,NA,NA,1.72619047619048,0.0476770107142857
"10689",23.186,22.551,155,181.759994506836,"JNJ",2022-04-08,2023-06-16,NA,33.5,1.72222222222222,0.0476950833333333
"10690",22.978,22.385,155,179.839996337891,"JNJ",2022-04-11,2023-06-16,NA,NA,1.71031746031746,0.0477493011904762
"10691",22.488,23.159,155,179.839996337891,"JNJ",2022-04-12,2023-06-16,NA,NA,1.70634920634921,0.0477673738095238
"10692",21.422,21.977,155,179.899993896484,"JNJ",2022-04-13,2023-06-16,NA,NA,1.70238095238095,0.0477854464285714
"10693",21.968,23.162,155,180.660003662109,"JNJ",2022-04-14,2023-06-16,NA,NA,1.6984126984127,0.047803519047619
"10694",21.605,22.557,155,177.660003662109,"JNJ",2022-04-18,2023-06-16,NA,NA,1.68253968253968,0.0478758095238095
"10695",22.488,22.202,155,177.660003662109,"JNJ",2022-04-19,2023-06-16,NA,34.12,1.67857142857143,0.0478938821428571
"10696",22.032,22.66,155,183.080001831055,"JNJ",2022-04-20,2023-06-16,NA,NA,1.67460317460317,0.0479119547619048
"10697",22.734,23.071,155,183.889999389648,"JNJ",2022-04-21,2023-06-16,NA,NA,1.67063492063492,0.0479300273809524
"10698",23.417,23.243,155,183.360000610352,"JNJ",2022-04-22,2023-06-16,NA,NA,1.66666666666667,0.0479481
"10699",24.649,23.835,155,186.009994506836,"JNJ",2022-04-25,2023-06-16,NA,NA,1.6547619047619,0.0480023178571429
"10700",24.568,24.091,155,186.009994506836,"JNJ",2022-04-26,2023-06-16,NA,36.38,1.65079365079365,0.0480203904761905
"10701",25.331,24.724,155,184.679992675781,"JNJ",2022-04-27,2023-06-16,NA,NA,1.6468253968254,0.0480384630952381
"10702",24.996,24.539,155,182.100006103516,"JNJ",2022-04-28,2023-06-16,NA,NA,1.64285714285714,0.0480565357142857
"10703",24.914,24.85,155,183.460006713867,"JNJ",2022-04-29,2023-06-16,NA,NA,1.63888888888889,0.0480746083333333
"10704",24.377,25.086,155,178.639999389648,"JNJ",2022-05-02,2023-06-16,NA,NA,1.62698412698413,0.0481288261904762
"10705",24.6,24.912,155,178.639999389648,"JNJ",2022-05-03,2023-06-16,NA,NA,1.62301587301587,0.0481468988095238
"10706",24.091,24.395,155,178.289993286133,"JNJ",2022-05-04,2023-06-16,NA,NA,1.61904761904762,0.0481649714285714
"10707",23.628,24.713,155,180.199996948242,"JNJ",2022-05-05,2023-06-16,NA,NA,1.61507936507937,0.048183044047619
"10708",24.526,24.476,155,176.759994506836,"JNJ",2022-05-06,2023-06-16,NA,NA,1.61111111111111,0.0482011166666667
"10709",24.442,24.59,155,177.330001831055,"JNJ",2022-05-09,2023-06-16,NA,NA,1.59920634920635,0.0482553345238095
"10710",24.748,24.773,155,177.330001831055,"JNJ",2022-05-10,2023-06-16,NA,NA,1.5952380952381,0.0482734071428571
"10711",24.626,24.441,155,177.089996337891,"JNJ",2022-05-11,2023-06-16,NA,NA,1.59126984126984,0.0482914797619048
"10712",24.529,24.927,155,176.130004882812,"JNJ",2022-05-12,2023-06-16,NA,NA,1.58730158730159,0.0483095523809524
"10713",24.196,24.243,155,177.869995117188,"JNJ",2022-05-13,2023-06-16,NA,NA,1.58333333333333,0.048327625
"10714",24.227,23.973,155,178.080001831055,"JNJ",2022-05-16,2023-06-16,NA,NA,1.57142857142857,0.0483818428571429
"10715",23.49,24.143,155,178.080001831055,"JNJ",2022-05-17,2023-06-16,NA,NA,1.56746031746032,0.0483999154761905
"10716",24.005,24.278,155,178.820007324219,"JNJ",2022-05-18,2023-06-16,NA,28.1,1.56349206349206,0.0484179880952381
"10717",24.384,24.67,155,175.5,"JNJ",2022-05-19,2023-06-16,NA,27.49,1.55952380952381,0.0484360607142857
"10718",24.087,24.273,155,173.940002441406,"JNJ",2022-05-20,2023-06-16,NA,27.25,1.55555555555556,0.0484541333333333
"10719",24.3,24.237,155,179.440002441406,"JNJ",2022-05-23,2023-06-16,NA,NA,1.54365079365079,0.0485083511904762
"10720",24.428,24.74,155,179.440002441406,"JNJ",2022-05-24,2023-06-16,NA,NA,1.53968253968254,0.0485264238095238
"10721",24.231,24.317,155,181.399993896484,"JNJ",2022-05-25,2023-06-16,NA,NA,1.53571428571429,0.0485444964285714
"10722",24.291,24.532,155,179.619995117188,"JNJ",2022-05-26,2023-06-16,NA,NA,1.53174603174603,0.048562569047619
"10723",24.583,24.369,155,179.460006713867,"JNJ",2022-05-27,2023-06-16,NA,NA,1.52777777777778,0.0485806416666667
"10724",23.918,24.368,155,179.529998779297,"JNJ",2022-05-31,2023-06-16,NA,NA,1.51190476190476,0.0486529321428571
"10725",24.346,24.346,155,179.529998779297,"JNJ",2022-06-01,2023-06-16,NA,NA,1.50793650793651,0.0486710047619048
"10726",23.501,24.029,155,177.710006713867,"JNJ",2022-06-02,2023-06-16,NA,NA,1.50396825396825,0.0486890773809524
"10727",22.901,24.179,155,177.149993896484,"JNJ",2022-06-03,2023-06-16,NA,NA,1.5,0.04870715
"10728",24.246,24.156,155,176.399993896484,"JNJ",2022-06-06,2023-06-16,NA,NA,1.48809523809524,0.0487613678571429
"10729",23.958,24.204,155,176.399993896484,"JNJ",2022-06-07,2023-06-16,NA,NA,1.48412698412698,0.0487794404761905
"10730",23.992,24.254,155,178.339996337891,"JNJ",2022-06-08,2023-06-16,NA,NA,1.48015873015873,0.0487975130952381
"10731",23.853,23.855,155,177.279998779297,"JNJ",2022-06-09,2023-06-16,NA,NA,1.47619047619048,0.0488155857142857
"10732",24.088,24.149,155,173.710006713867,"JNJ",2022-06-10,2023-06-16,NA,NA,1.47222222222222,0.0488336583333333
"10733",24.307,24.966,155,170.809997558594,"JNJ",2022-06-13,2023-06-16,NA,NA,1.46031746031746,0.0488878761904762
"10734",24.437,24.766,155,170.809997558594,"JNJ",2022-06-14,2023-06-16,NA,NA,1.45634920634921,0.0489059488095238
"10735",24.128,24.199,155,168.190002441406,"JNJ",2022-06-15,2023-06-16,NA,NA,1.45238095238095,0.0489240214285714
"10736",23.881,24.153,155,169.990005493164,"JNJ",2022-06-16,2023-06-16,NA,NA,1.4484126984127,0.048942094047619
"10737",23.658,24.078,155,170.080001831055,"JNJ",2022-06-17,2023-06-16,NA,NA,1.44444444444444,0.0489601666666667
"10738",23.852,23.731,155,173.009994506836,"JNJ",2022-06-21,2023-06-16,NA,NA,1.42857142857143,0.0490324571428571
"10739",24.204,24.229,155,173.009994506836,"JNJ",2022-06-22,2023-06-16,NA,NA,1.42460317460317,0.0490505297619048
"10740",24.295,24.551,155,175.740005493164,"JNJ",2022-06-23,2023-06-16,NA,NA,1.42063492063492,0.0490686023809524
"10741",24.978,24.515,155,179.660003662109,"JNJ",2022-06-24,2023-06-16,NA,NA,1.41666666666667,0.049086675
"10742",24.264,24.198,155,182.119995117188,"JNJ",2022-06-27,2023-06-16,NA,NA,1.4047619047619,0.0491408928571429
"10743",23.591,23.505,155,182.119995117188,"JNJ",2022-06-28,2023-06-16,NA,NA,1.40079365079365,0.0491589654761905
"10744",23.234,23.662,155,176.940002441406,"JNJ",2022-06-29,2023-06-16,NA,29.9,1.3968253968254,0.0491770380952381
"10745",23.492,24.014,155,176.990005493164,"JNJ",2022-06-30,2023-06-16,NA,29.4,1.39285714285714,0.0491951107142857
"10746",24.092,23.893,155,177.509994506836,"JNJ",2022-07-01,2023-06-16,NA,NA,1.38888888888889,0.0492131833333333
"10747",23.694,23.687,155,178.139999389648,"JNJ",2022-07-05,2023-06-16,NA,27.85,1.37301587301587,0.0492854738095238
"10748",23.986,23.649,155,178.139999389648,"JNJ",2022-07-06,2023-06-16,NA,NA,1.36904761904762,0.0493035464285714
"10749",23.758,23.789,155,178.300003051758,"JNJ",2022-07-07,2023-06-16,NA,NA,1.36507936507937,0.049321619047619
"10750",23.655,23.57,155,178.5,"JNJ",2022-07-08,2023-06-16,NA,NA,1.36111111111111,0.0493396916666667
"10751",23.631,23.768,155,178.350006103516,"JNJ",2022-07-11,2023-06-16,NA,NA,1.34920634920635,0.0493939095238095
"10752",23.507,23.682,155,178.350006103516,"JNJ",2022-07-12,2023-06-16,NA,NA,1.3452380952381,0.0494119821428571
"10753",23.083,23.553,155,175.850006103516,"JNJ",2022-07-13,2023-06-16,NA,NA,1.34126984126984,0.0494300547619048
"10754",23.394,23.375,155,175.440002441406,"JNJ",2022-07-14,2023-06-16,NA,NA,1.33730158730159,0.0494481273809524
"10755",23.408,23.174,155,175.679992675781,"JNJ",2022-07-15,2023-06-16,NA,29.15,1.33333333333333,0.0494662
"10756",23.047,23.374,155,174.229995727539,"JNJ",2022-07-18,2023-06-16,NA,NA,1.32142857142857,0.0495204178571429
"10757",22.871,22.903,155,174.229995727539,"JNJ",2022-07-19,2023-06-16,NA,NA,1.31746031746032,0.0495384904761905
"10758",22.498,22.897,155,171.690002441406,"JNJ",2022-07-20,2023-06-16,NA,NA,1.31349206349206,0.0495565630952381
"10759",23.029,23.284,155,170.710006713867,"JNJ",2022-07-21,2023-06-16,NA,NA,1.30952380952381,0.0495746357142857
"10760",23.68,23.873,155,171.309997558594,"JNJ",2022-07-22,2023-06-16,NA,NA,1.30555555555556,0.0495927083333333
"10761",23.679,23.825,155,172.460006713867,"JNJ",2022-07-25,2023-06-16,NA,NA,1.29365079365079,0.0496469261904762
"10762",24.038,23.758,155,172.460006713867,"JNJ",2022-07-26,2023-06-16,NA,26.8,1.28968253968254,0.0496649988095238
"10763",23.474,23.164,155,173.679992675781,"JNJ",2022-07-27,2023-06-16,NA,25.5,1.28571428571429,0.0496830714285714
"10764",23.097,22.898,155,173.199996948242,"JNJ",2022-07-28,2023-06-16,NA,26.45,1.28174603174603,0.049701144047619
"10765",22.847,22.582,155,174.199996948242,"JNJ",2022-07-29,2023-06-16,NA,25,1.27777777777778,0.0497192166666667
"10766",22.986,22.657,155,173.910003662109,"JNJ",2022-08-01,2023-06-16,NA,NA,1.26587301587302,0.0497734345238095
"10767",22.938,22.625,155,173.910003662109,"JNJ",2022-08-02,2023-06-16,NA,NA,1.26190476190476,0.0497915071428571
"10768",22.855,22.675,155,172.919998168945,"JNJ",2022-08-03,2023-06-16,NA,NA,1.25793650793651,0.0498095797619048
"10769",22.835,22.643,155,174.589996337891,"JNJ",2022-08-04,2023-06-16,NA,NA,1.25396825396825,0.0498276523809524
"10770",22.796,22.809,155,171.789993286133,"JNJ",2022-08-05,2023-06-16,NA,23.65,1.25,0.049845725
"10771",22.838,22.826,155,170.199996948242,"JNJ",2022-08-08,2023-06-16,NA,NA,1.23809523809524,0.0498999428571429
"10772",21.942,22.726,155,170.199996948242,"JNJ",2022-08-09,2023-06-16,NA,NA,1.23412698412698,0.0499180154761905
"10773",22.429,22.479,155,170.179992675781,"JNJ",2022-08-10,2023-06-16,NA,NA,1.23015873015873,0.0499360880952381
"10774",22.707,22.563,155,170.669998168945,"JNJ",2022-08-11,2023-06-16,NA,20.95,1.22619047619048,0.0499541607142857
"10775",21.732,22.231,155,167.139999389648,"JNJ",2022-08-12,2023-06-16,NA,18.98,1.22222222222222,0.0499722333333333
"10776",21.133,22.062,155,166.089996337891,"JNJ",2022-08-15,2023-06-16,NA,18.88,1.21031746031746,0.0500264511904762
"10777",21.272,21.882,155,166.089996337891,"JNJ",2022-08-16,2023-06-16,NA,NA,1.20634920634921,0.0500445238095238
"10778",21.066,21.786,155,167.570007324219,"JNJ",2022-08-17,2023-06-16,NA,20.57,1.20238095238095,0.0500625964285714
"10779",21.286,21.44,155,167.580001831055,"JNJ",2022-08-18,2023-06-16,NA,19.55,1.1984126984127,0.050080669047619
"10780",21.183,21.866,155,166.770004272461,"JNJ",2022-08-19,2023-06-16,NA,NA,1.19444444444444,0.0500987416666667
"10781",21.654,22.512,155,167.589996337891,"JNJ",2022-08-22,2023-06-16,NA,21.55,1.18253968253968,0.0501529595238095
"10782",21.822,22.578,155,167.589996337891,"JNJ",2022-08-23,2023-06-16,NA,20.35,1.17857142857143,0.0501710321428571
"10783",21.501,22.189,155,166.130004882812,"JNJ",2022-08-24,2023-06-16,NA,NA,1.17460317460317,0.0501891047619048
"10784",21.372,22.178,155,165.580001831055,"JNJ",2022-08-25,2023-06-16,NA,NA,1.17063492063492,0.0502071773809524
"10785",21.37,22.407,155,167.130004882812,"JNJ",2022-08-26,2023-06-16,NA,NA,1.16666666666667,0.05022525
"10786",21.293,21.941,155,163,"JNJ",2022-08-29,2023-06-16,NA,NA,1.1547619047619,0.0502794678571429
"10787",21.157,22.023,155,163,"JNJ",2022-08-30,2023-06-16,NA,NA,1.15079365079365,0.0502975404761905
"10788",21.624,22.248,155,162.429992675781,"JNJ",2022-08-31,2023-06-16,NA,17.16,1.1468253968254,0.0503156130952381
"10789",21.524,22.224,155,161.339996337891,"JNJ",2022-09-01,2023-06-16,NA,NA,1.14285714285714,0.0503336857142857
"10790",21.353,21.887,155,165.339996337891,"JNJ",2022-09-02,2023-06-16,NA,NA,1.13888888888889,0.0503517583333333
"10791",21.651,22.45,155,163.179992675781,"JNJ",2022-09-06,2023-06-16,NA,NA,1.12301587301587,0.0504240488095238
"10792",21.428,21.871,155,163.179992675781,"JNJ",2022-09-07,2023-06-16,NA,NA,1.11904761904762,0.0504421214285714
"10793",21.512,22.042,155,164.070007324219,"JNJ",2022-09-08,2023-06-16,NA,NA,1.11507936507937,0.050460194047619
"10794",21.492,21.934,155,165.389999389648,"JNJ",2022-09-09,2023-06-16,NA,NA,1.11111111111111,0.0504782666666667
"10795",21.541,21.992,155,165.639999389648,"JNJ",2022-09-12,2023-06-16,NA,NA,1.09920634920635,0.0505324845238095
"10796",21.647,22.472,155,165.639999389648,"JNJ",2022-09-13,2023-06-16,NA,17.7,1.0952380952381,0.0505505571428571
"10797",22.221,22.596,155,161.330001831055,"JNJ",2022-09-14,2023-06-16,NA,NA,1.09126984126984,0.0505686297619048
"10798",22.867,22.599,155,164.660003662109,"JNJ",2022-09-15,2023-06-16,NA,NA,1.08730158730159,0.0505867023809524
"10799",21.79,22.853,155,165.080001831055,"JNJ",2022-09-16,2023-06-16,NA,20.69,1.08333333333333,0.050604775
"10800",21.88,22.696,155,166.279998779297,"JNJ",2022-09-19,2023-06-16,NA,19.37,1.07142857142857,0.0506589928571429
"10801",22.302,22.709,155,166.279998779297,"JNJ",2022-09-20,2023-06-16,NA,NA,1.06746031746032,0.0506770654761905
"10802",22.494,22.898,155,164.970001220703,"JNJ",2022-09-21,2023-06-16,NA,NA,1.06349206349206,0.0506951380952381
"10803",22.47,23.081,155,163.279998779297,"JNJ",2022-09-22,2023-06-16,NA,NA,1.05952380952381,0.0507132107142857
"10804",23.166,23.773,155,166.179992675781,"JNJ",2022-09-23,2023-06-16,NA,NA,1.05555555555556,0.0507312833333333
"10805",23.714,23.731,155,165.699996948242,"JNJ",2022-09-26,2023-06-16,NA,NA,1.04365079365079,0.0507855011904762
"10806",23.687,23.893,155,165.699996948242,"JNJ",2022-09-27,2023-06-16,NA,NA,1.03968253968254,0.0508035738095238
"10807",23.438,23.958,155,164.940002441406,"JNJ",2022-09-28,2023-06-16,NA,NA,1.03571428571429,0.0508216464285714
"10808",23.387,24.297,155,166.360000610352,"JNJ",2022-09-29,2023-06-16,NA,NA,1.03174603174603,0.050839719047619
"10809",23.633,23.802,155,164.529998779297,"JNJ",2022-09-30,2023-06-16,NA,NA,1.02777777777778,0.0508577916666667
"10810",22.671,23.148,155,163.199996948242,"JNJ",2022-10-03,2023-06-16,NA,NA,1.01587301587302,0.0509120095238095
"10811",22.536,23.011,155,163.199996948242,"JNJ",2022-10-04,2023-06-16,NA,NA,1.01190476190476,0.0509300821428571
"10812",22.168,22.828,155,165.619995117188,"JNJ",2022-10-05,2023-06-16,NA,NA,1.00793650793651,0.0509481547619048
"10813",21.999,22.632,155,165.110000610352,"JNJ",2022-10-06,2023-06-16,NA,NA,1.00396825396825,0.0509662273809524
"10814",21.818,22.686,155,161.910003662109,"JNJ",2022-10-07,2023-06-16,NA,15.7,1,0.0509843
"10815",22.428,22.895,155,160.410003662109,"JNJ",2022-10-10,2023-06-16,NA,15.76,0.988095238095238,0.0508306952380952
"10816",22.257,22.919,155,160.410003662109,"JNJ",2022-10-11,2023-06-16,NA,NA,0.984126984126984,0.0507794936507937
"10817",19.838,20.155,155,165.800003051758,"JNJ",2021-09-13,2024-01-19,NA,NA,3.4047619047619,0.0437738095238095
"10818",19.406,20.06,155,165.800003051758,"JNJ",2021-09-14,2024-01-19,NA,22.5,3.40079365079365,0.0437806349206349
"10819",19.628,20.203,155,164.800003051758,"JNJ",2021-09-15,2024-01-19,NA,NA,3.3968253968254,0.0437874603174603
"10820",19.422,20.377,155,165.419998168945,"JNJ",2021-09-16,2024-01-19,NA,22.4,3.39285714285714,0.0437942857142857
"10821",19.698,20.32,155,165.220001220703,"JNJ",2021-09-17,2024-01-19,NA,NA,3.38888888888889,0.0438011111111111
"10822",20.24,20.745,155,163.809997558594,"JNJ",2021-09-20,2024-01-19,NA,21.6,3.37698412698413,0.0438215873015873
"10823",20.18,20.729,155,163.809997558594,"JNJ",2021-09-21,2024-01-19,NA,NA,3.37301587301587,0.0438284126984127
"10824",20.347,20.536,155,164.529998779297,"JNJ",2021-09-22,2024-01-19,NA,22.67,3.36904761904762,0.0438352380952381
"10825",19.967,20.628,155,163.929992675781,"JNJ",2021-09-23,2024-01-19,NA,22.57,3.36507936507937,0.0438420634920635
"10826",20.494,20.576,155,164.860000610352,"JNJ",2021-09-24,2024-01-19,NA,22.03,3.36111111111111,0.0438488888888889
"10827",20.386,20.541,155,163.169998168945,"JNJ",2021-09-27,2024-01-19,NA,22,3.34920634920635,0.0438693650793651
"10828",19.79,20.56,155,163.169998168945,"JNJ",2021-09-28,2024-01-19,NA,NA,3.3452380952381,0.0438761904761905
"10829",20.217,20.539,155,162.809997558594,"JNJ",2021-09-29,2024-01-19,NA,NA,3.34126984126984,0.0438830158730159
"10830",20.305,20.544,155,164.020004272461,"JNJ",2021-09-30,2024-01-19,NA,NA,3.33730158730159,0.0438898412698413
"10831",19.684,20.307,155,161.5,"JNJ",2021-10-01,2024-01-19,NA,18.57,3.33333333333333,0.0438966666666667
"10832",20.3,20.205,155,159.220001220703,"JNJ",2021-10-04,2024-01-19,NA,NA,3.32142857142857,0.0439171428571429
"10833",19.728,20.431,155,159.220001220703,"JNJ",2021-10-05,2024-01-19,NA,NA,3.31746031746032,0.0439239682539683
"10834",20.057,20.422,155,159.580001831055,"JNJ",2021-10-06,2024-01-19,NA,NA,3.31349206349206,0.0439307936507937
"10835",19.599,20.096,155,159.910003662109,"JNJ",2021-10-07,2024-01-19,NA,NA,3.30952380952381,0.0439376190476191
"10836",20.646,20.293,155,161.339996337891,"JNJ",2021-10-08,2024-01-19,NA,NA,3.30555555555556,0.0439444444444444
"10837",19.536,19.944,155,160.25,"JNJ",2021-10-11,2024-01-19,NA,NA,3.29365079365079,0.0439649206349206
"10838",20.476,20.054,155,160.25,"JNJ",2021-10-12,2024-01-19,NA,17,3.28968253968254,0.043971746031746
"10839",19.664,20.153,155,157.690002441406,"JNJ",2021-10-13,2024-01-19,NA,18.75,3.28571428571429,0.0439785714285714
"10840",19.92,20.077,155,159.199996948242,"JNJ",2021-10-14,2024-01-19,NA,NA,3.28174603174603,0.0439853968253968
"10841",19.512,20.166,155,160.110000610352,"JNJ",2021-10-15,2024-01-19,NA,NA,3.27777777777778,0.0439922222222222
"10842",19.718,19.979,155,160.119995117188,"JNJ",2021-10-18,2024-01-19,NA,18.05,3.26587301587302,0.0440126984126984
"10843",18.949,20.035,155,160.119995117188,"JNJ",2021-10-19,2024-01-19,NA,20.45,3.26190476190476,0.0440195238095238
"10844",19.193,19.575,155,163.869995117188,"JNJ",2021-10-20,2024-01-19,NA,NA,3.25793650793651,0.0440263492063492
"10845",18.997,19.392,155,163.779998779297,"JNJ",2021-10-21,2024-01-19,NA,NA,3.25396825396825,0.0440331746031746
"10846",19.077,19.564,155,163.399993896484,"JNJ",2021-10-22,2024-01-19,NA,20.5,3.25,0.04404
"10847",19.072,19.658,155,164.080001831055,"JNJ",2021-10-25,2024-01-19,NA,NA,3.23809523809524,0.0440604761904762
"10848",19.089,19.616,155,164.080001831055,"JNJ",2021-10-26,2024-01-19,NA,20.5,3.23412698412698,0.0440673015873016
"10849",19.25,19.592,155,165.75,"JNJ",2021-10-27,2024-01-19,NA,NA,3.23015873015873,0.044074126984127
"10850",19.07,19.651,155,163.740005493164,"JNJ",2021-10-28,2024-01-19,NA,NA,3.22619047619048,0.0440809523809524
"10851",19.085,19.951,155,162.850006103516,"JNJ",2021-10-29,2024-01-19,NA,20.01,3.22222222222222,0.0440877777777778
"10852",20.307,19.589,155,163.020004272461,"JNJ",2021-11-01,2024-01-19,NA,NA,3.21031746031746,0.044108253968254
"10853",18.987,19.442,155,165.589996337891,"JNJ",2021-11-02,2024-01-19,NA,NA,3.20634920634921,0.0441150793650794
"10854",18.761,19.52,155,165.059997558594,"JNJ",2021-11-03,2024-01-19,NA,NA,3.20238095238095,0.0441219047619048
"10855",18.732,19.547,155,164.600006103516,"JNJ",2021-11-04,2024-01-19,NA,20,3.1984126984127,0.0441287301587302
"10856",19.595,19.926,155,163.429992675781,"JNJ",2021-11-05,2024-01-19,NA,20,3.19444444444444,0.0441355555555556
"10857",18.877,19.459,155,162.869995117188,"JNJ",2021-11-08,2024-01-19,NA,NA,3.18253968253968,0.0441560317460317
"10858",18.74,19.418,155,162.509994506836,"JNJ",2021-11-09,2024-01-19,NA,NA,3.17857142857143,0.0441628571428571
"10859",19.089,19.386,155,164.270004272461,"JNJ",2021-11-10,2024-01-19,NA,NA,3.17460317460317,0.0441696825396825
"10860",18.71,19.19,155,163.059997558594,"JNJ",2021-11-11,2024-01-19,NA,NA,3.17063492063492,0.0441765079365079
"10861",19.249,20.087,155,165.009994506836,"JNJ",2021-11-12,2024-01-19,NA,NA,3.16666666666667,0.0441833333333333
"10862",19.388,18.408,155,163.520004272461,"JNJ",2021-11-15,2024-01-19,NA,20.56,3.1547619047619,0.0442038095238095
"10863",18.658,19.053,155,162.669998168945,"JNJ",2021-11-16,2024-01-19,NA,NA,3.15079365079365,0.0442106349206349
"10864",18.757,18.725,155,163.279998779297,"JNJ",2021-11-17,2024-01-19,NA,NA,3.1468253968254,0.0442174603174603
"10865",18.574,18.434,155,162.399993896484,"JNJ",2021-11-18,2024-01-19,NA,NA,3.14285714285714,0.0442242857142857
"10866",19.547,18.602,155,162.889999389648,"JNJ",2021-11-19,2024-01-19,NA,19,3.13888888888889,0.0442311111111111
"10867",17.661,20.144,155,159.699996948242,"JNJ",2021-11-22,2024-01-19,NA,19.1,3.12698412698413,0.0442515873015873
"10868",19.824,19.86,155,NA,"JNJ",2021-11-23,2024-01-19,NA,18.9,3.12301587301587,0.0442584126984127
"10869",21.072,20.87,155,160.240005493164,"JNJ",2021-11-24,2024-01-19,NA,20,3.11904761904762,0.0442652380952381
"10870",21.125,21.147,155,159.199996948242,"JNJ",2021-11-26,2024-01-19,NA,18.85,3.11111111111111,0.0442788888888889
"10871",20.418,20.452,155,159.75,"JNJ",2021-11-29,2024-01-19,NA,18.5,3.09920634920635,0.0442993650793651
"10872",20.292,21.004,155,155.929992675781,"JNJ",2021-11-30,2024-01-19,NA,17.97,3.0952380952381,0.0443061904761905
"10873",20.687,20.965,155,158.080001831055,"JNJ",2021-12-01,2024-01-19,NA,17.32,3.09126984126984,0.0443130158730159
"10874",19.769,20.617,155,157.089996337891,"JNJ",2021-12-02,2024-01-19,NA,NA,3.08730158730159,0.0443198412698413
"10875",21.328,21.404,155,159.380004882812,"JNJ",2021-12-03,2024-01-19,NA,19.55,3.08333333333333,0.0443266666666667
"10876",20.717,21.162,155,162.940002441406,"JNJ",2021-12-06,2024-01-19,NA,21.3,3.07142857142857,0.0443471428571429
"10877",20.709,21.838,155,163.360000610352,"JNJ",2021-12-07,2024-01-19,NA,NA,3.06746031746032,0.0443539682539683
"10878",20.299,21.123,155,164.339996337891,"JNJ",2021-12-08,2024-01-19,NA,NA,3.06349206349206,0.0443607936507937
"10879",19.69,22.129,155,165.899993896484,"JNJ",2021-12-09,2024-01-19,NA,22.81,3.05952380952381,0.0443676190476191
"10880",19.88,21.528,155,165.490005493164,"JNJ",2021-12-10,2024-01-19,NA,22.5,3.05555555555556,0.0443744444444444
"10881",21.329,21.624,155,168.449996948242,"JNJ",2021-12-13,2024-01-19,NA,24.1,3.04365079365079,0.0443949206349206
"10882",21.345,21.546,155,170.289993286133,"JNJ",2021-12-14,2024-01-19,NA,25.5,3.03968253968254,0.044401746031746
