,Unnamed: 0,call,put,strike,Share,symbol,trade date,exercise date,LIBOR Rate,Implied Volatility
12171,12171,22.2,31.25,140,129.8699951171875,AAPL,2021-02-19,2023-01-20,3.2972,36.384
12172,12172,20.0,32.55,140,126.0,AAPL,2021-02-22,2023-01-20,3.2972,36.27
12173,12173,19.85,32.62,140,125.86000061035156,AAPL,2021-02-23,2023-01-20,3.2972,36.23
12174,12174,19.7,33.56,140,125.3499984741211,AAPL,2021-02-24,2023-01-20,3.2972,36.276
12175,12175,17.48,34.5,140,120.98999786376952,AAPL,2021-02-25,2023-01-20,3.2972,36.512
12176,12176,18.3,33.71,140,121.26000213623048,AAPL,2021-02-26,2023-01-20,3.2972,36.26
12177,12177,20.28,32.0,140,127.79000091552734,AAPL,2021-03-01,2023-01-20,3.2972,35.618
12178,12178,18.65,32.4,140,125.12000274658205,AAPL,2021-03-02,2023-01-20,3.2972,35.247
12179,12179,17.0,33.5,140,122.05999755859376,AAPL,2021-03-03,2023-01-20,3.2972,34.753
12180,12180,15.75,,140,120.12999725341795,AAPL,2021-03-04,2023-01-20,3.2972,34.639
12181,12181,16.19,,140,121.41999816894533,AAPL,2021-03-05,2023-01-20,3.2972,34.142
12182,12182,13.9,36.28,140,116.36000061035156,AAPL,2021-03-08,2023-01-20,3.2972,34.432
12183,12183,15.94,,140,121.08999633789062,AAPL,2021-03-09,2023-01-20,3.2972,34.323
12184,12184,15.69,,140,119.9800033569336,AAPL,2021-03-10,2023-01-20,3.2972,34.54
12185,12185,16.65,,140,121.95999908447266,AAPL,2021-03-11,2023-01-20,3.2972,34.674
12186,12186,16.09,34.4,140,121.02999877929688,AAPL,2021-03-12,2023-01-20,3.2972,34.658
12187,12187,17.45,,140,123.98999786376952,AAPL,2021-03-15,2023-01-20,3.2972,34.85
12188,12188,18.65,31.75,140,125.56999969482422,AAPL,2021-03-16,2023-01-20,3.2972,34.726
12189,12189,18.05,33.4,140,124.76000213623048,AAPL,2021-03-17,2023-01-20,3.2972,34.92
12190,12190,16.26,,140,120.52999877929688,AAPL,2021-03-18,2023-01-20,3.2972,35.362
12191,12191,15.9,34.87,140,119.98999786376952,AAPL,2021-03-19,2023-01-20,3.2972,34.858
12192,12192,16.3,32.21,140,123.38999938964844,AAPL,2021-03-22,2023-01-20,3.2972,33.563
12193,12193,15.55,32.22,140,122.54000091552734,AAPL,2021-03-23,2023-01-20,3.2972,32.884
12194,12194,14.49,,140,120.08999633789062,AAPL,2021-03-24,2023-01-20,3.2972,32.873
12195,12195,14.5,32.65,140,120.58999633789062,AAPL,2021-03-25,2023-01-20,3.2972,32.584
12196,12196,13.8,33.5,140,121.20999908447266,AAPL,2021-03-26,2023-01-20,3.2972,31.954
12197,12197,14.12,32.0,140,121.38999938964844,AAPL,2021-03-29,2023-01-20,3.2972,31.589
12198,12198,13.3,32.4,140,121.38999938964844,AAPL,2021-03-30,2023-01-20,3.2972,31.497
12199,12199,13.95,30.5,140,119.9000015258789,AAPL,2021-03-31,2023-01-20,3.2972,31.078
12200,12200,14.25,30.58,140,122.1500015258789,AAPL,2021-04-01,2023-01-20,3.2972,30.888
12201,12201,15.91,29.35,140,125.9000015258789,AAPL,2021-04-05,2023-01-20,3.2972,31.314
12202,12202,15.85,,140,125.9000015258789,AAPL,2021-04-06,2023-01-20,3.2972,31.169
12203,12203,16.65,,140,126.20999908447266,AAPL,2021-04-07,2023-01-20,3.2972,31.404
12204,12204,18.25,27.4,140,127.9000015258789,AAPL,2021-04-08,2023-01-20,3.2972,31.731
12205,12205,20.19,27.1,140,130.36000061035156,AAPL,2021-04-09,2023-01-20,3.2972,32.451
12206,12206,19.55,27.54,140,131.24000549316406,AAPL,2021-04-12,2023-01-20,3.2972,32.69
12207,12207,21.0,26.2,140,131.24000549316406,AAPL,2021-04-13,2023-01-20,3.2972,32.755
12208,12208,20.15,27.2,140,134.42999267578125,AAPL,2021-04-14,2023-01-20,3.2972,33.224
12209,12209,21.0,26.15,140,132.02999877929688,AAPL,2021-04-15,2023-01-20,3.2972,32.756
12210,12210,20.66,26.1,140,134.5,AAPL,2021-04-16,2023-01-20,3.2972,32.497
12211,12211,20.9,25.55,140,134.83999633789062,AAPL,2021-04-19,2023-01-20,3.2972,32.33
12212,12212,19.9,26.32,140,134.83999633789062,AAPL,2021-04-20,2023-01-20,3.2972,32.184
12213,12213,19.65,25.9,140,133.11000061035156,AAPL,2021-04-21,2023-01-20,3.2972,31.466
12214,12214,18.7,,140,133.5,AAPL,2021-04-22,2023-01-20,3.2972,31.551
12215,12215,20.05,24.92,140,131.94000244140625,AAPL,2021-04-23,2023-01-20,3.2972,31.166
12216,12216,19.82,24.74,140,134.72000122070312,AAPL,2021-04-26,2023-01-20,3.2972,31.153
12217,12217,19.65,,140,134.72000122070312,AAPL,2021-04-27,2023-01-20,3.2972,30.91
12218,12218,19.44,25.0,140,134.38999938964844,AAPL,2021-04-28,2023-01-20,3.2972,30.916
12219,12219,18.95,24.78,140,133.5800018310547,AAPL,2021-04-29,2023-01-20,3.2972,30.799
12220,12220,17.62,26.0,140,133.47999572753906,AAPL,2021-04-30,2023-01-20,3.2972,30.6
12221,12221,18.2,24.73,140,132.5399932861328,AAPL,2021-05-03,2023-01-20,3.2972,30.322
12222,12222,15.46,28.05,140,132.5399932861328,AAPL,2021-05-04,2023-01-20,3.2972,30.225
12223,12223,15.25,,140,127.8499984741211,AAPL,2021-05-05,2023-01-20,3.2972,29.84
12224,12224,15.75,26.55,140,128.10000610351562,AAPL,2021-05-06,2023-01-20,3.2972,29.49
12225,12225,16.35,25.15,140,129.74000549316406,AAPL,2021-05-07,2023-01-20,3.2972,29.493
12226,12226,14.7,26.2,140,126.8499984741211,AAPL,2021-05-10,2023-01-20,3.2972,29.63
12227,12227,13.98,29.0,140,126.8499984741211,AAPL,2021-05-11,2023-01-20,3.2972,29.369
12228,12228,12.86,,140,125.91000366210938,AAPL,2021-05-12,2023-01-20,3.2972,30.078
12229,12229,13.75,27.8,140,122.7699966430664,AAPL,2021-05-13,2023-01-20,3.2972,29.833
12230,12230,14.7,27.15,140,124.97000122070312,AAPL,2021-05-14,2023-01-20,3.2972,29.178
12231,12231,13.63,,140,126.2699966430664,AAPL,2021-05-17,2023-01-20,3.2972,29.228
12232,12232,13.4,,140,126.2699966430664,AAPL,2021-05-18,2023-01-20,3.2972,29.313
12233,12233,13.21,,140,124.8499984741211,AAPL,2021-05-19,2023-01-20,3.2972,29.74
12234,12234,14.73,26.6,140,124.69000244140624,AAPL,2021-05-20,2023-01-20,3.2972,29.477
12235,12235,13.54,27.53,140,127.30999755859376,AAPL,2021-05-21,2023-01-20,3.2972,29.381
12236,12236,14.4,,140,127.0999984741211,AAPL,2021-05-24,2023-01-20,3.2972,29.13
12237,12237,13.79,,140,127.0999984741211,AAPL,2021-05-25,2023-01-20,3.2972,29.11
12238,12238,13.65,,140,126.9000015258789,AAPL,2021-05-26,2023-01-20,3.2972,28.798
12239,12239,13.05,26.5,140,126.8499984741211,AAPL,2021-05-27,2023-01-20,3.2972,28.671
12240,12240,12.55,,140,125.27999877929688,AAPL,2021-05-28,2023-01-20,3.2972,28.412
12241,12241,12.15,27.35,140,124.27999877929688,AAPL,2021-06-01,2023-01-20,3.2972,28.178
12242,12242,12.5,27.1,140,124.27999877929688,AAPL,2021-06-02,2023-01-20,3.2972,28.149
12243,12243,11.87,27.95,140,125.05999755859376,AAPL,2021-06-03,2023-01-20,3.2972,28.39
12244,12244,12.79,,140,123.54000091552734,AAPL,2021-06-04,2023-01-20,3.2972,28.386
12245,12245,12.9,27.2,140,125.9000015258789,AAPL,2021-06-07,2023-01-20,3.2972,28.744
12246,12246,13.4,,140,125.9000015258789,AAPL,2021-06-08,2023-01-20,3.2972,28.78
12247,12247,13.7,26.4,140,126.73999786376952,AAPL,2021-06-09,2023-01-20,3.2972,28.753
12248,12248,13.07,25.95,140,127.12999725341795,AAPL,2021-06-10,2023-01-20,3.2972,28.527
12249,12249,13.3,,140,126.11000061035156,AAPL,2021-06-11,2023-01-20,3.2972,28.228
12250,12250,15.0,24.81,140,130.47999572753906,AAPL,2021-06-14,2023-01-20,3.2972,28.483
12251,12251,14.73,24.8,140,130.47999572753906,AAPL,2021-06-15,2023-01-20,3.2972,28.828
12252,12252,14.4,25.23,140,129.63999938964844,AAPL,2021-06-16,2023-01-20,3.2972,28.875
12253,12253,16.0,23.65,140,130.14999389648438,AAPL,2021-06-17,2023-01-20,3.2972,28.801
12254,12254,15.51,24.43,140,131.7899932861328,AAPL,2021-06-18,2023-01-20,3.2972,29.081
12255,12255,16.05,23.44,140,132.3000030517578,AAPL,2021-06-21,2023-01-20,3.2972,28.672
12256,12256,16.67,22.75,140,132.3000030517578,AAPL,2021-06-22,2023-01-20,3.2972,28.737
12257,12257,16.65,22.7,140,133.97999572753906,AAPL,2021-06-23,2023-01-20,3.2972,28.727
12258,12258,16.1,22.8,140,133.6999969482422,AAPL,2021-06-24,2023-01-20,3.2972,28.571
12259,12259,16.05,22.68,140,133.41000366210938,AAPL,2021-06-25,2023-01-20,3.2972,28.369
12260,12260,16.9,21.74,140,134.77999877929688,AAPL,2021-06-28,2023-01-20,3.2972,28.358
12261,12261,17.8,21.15,140,134.77999877929688,AAPL,2021-06-29,2023-01-20,3.2972,28.45
12262,12262,18.18,20.98,140,136.3300018310547,AAPL,2021-06-30,2023-01-20,3.2972,28.638
12263,12263,18.2,20.9,140,136.9600067138672,AAPL,2021-07-01,2023-01-20,3.2972,28.421
12264,12264,19.69,19.6,140,137.27000427246094,AAPL,2021-07-02,2023-01-20,3.2972,28.469
12265,12265,21.25,19.29,140,142.02000427246094,AAPL,2021-07-06,2023-01-20,3.2972,29.163
12266,12266,23.1,18.45,140,142.02000427246094,AAPL,2021-07-07,2023-01-20,3.2972,29.572
12267,12267,22.45,19.2,140,144.57000732421875,AAPL,2021-07-08,2023-01-20,3.2972,30.176
12268,12268,23.65,18.52,140,143.24000549316406,AAPL,2021-07-09,2023-01-20,3.2972,30.126
12269,12269,23.2,18.5,140,144.5,AAPL,2021-07-12,2023-01-20,3.2972,29.771
12270,12270,23.79,18.07,140,144.5,AAPL,2021-07-13,2023-01-20,3.2972,29.836
12271,12271,26.1,16.87,140,145.63999938964844,AAPL,2021-07-14,2023-01-20,3.2972,30.342
12272,12272,25.45,17.35,140,149.14999389648438,AAPL,2021-07-15,2023-01-20,3.2972,30.143
12273,12273,24.15,17.73,140,148.47999572753906,AAPL,2021-07-16,2023-01-20,3.2972,29.996
12274,12274,22.0,19.75,140,142.4499969482422,AAPL,2021-07-19,2023-01-20,3.2972,30.361
12275,12275,24.5,17.87,140,142.4499969482422,AAPL,2021-07-20,2023-01-20,3.2972,30.386
12276,12276,23.4,18.23,140,146.14999389648438,AAPL,2021-07-21,2023-01-20,3.2972,30.078
12277,12277,24.5,17.5,140,145.39999389648438,AAPL,2021-07-22,2023-01-20,3.2972,29.83
12278,12278,25.2,16.7,140,146.8000030517578,AAPL,2021-07-23,2023-01-20,3.2972,29.507
12279,12279,25.44,16.35,140,148.99000549316406,AAPL,2021-07-26,2023-01-20,3.2972,29.609
12280,12280,24.2,17.45,140,148.99000549316406,AAPL,2021-07-27,2023-01-20,3.2972,29.626
12281,12281,23.4,17.9,140,146.77000427246094,AAPL,2021-07-28,2023-01-20,3.2972,29.76
12282,12282,23.4,17.6,140,144.97999572753906,AAPL,2021-07-29,2023-01-20,3.2972,29.584
12283,12283,23.55,17.5,140,145.63999938964844,AAPL,2021-07-30,2023-01-20,3.2972,29.58
12284,12284,22.85,17.28,140,145.52000427246094,AAPL,2021-08-02,2023-01-20,3.2972,29.223
12285,12285,24.05,16.63,140,145.52000427246094,AAPL,2021-08-03,2023-01-20,3.2972,29.213
12286,12286,24.0,16.85,140,147.36000061035156,AAPL,2021-08-04,2023-01-20,3.2972,29.374
12287,12287,23.6,16.73,140,146.9499969482422,AAPL,2021-08-05,2023-01-20,3.2972,29.286
12288,12288,23.15,17.0,140,147.05999755859375,AAPL,2021-08-06,2023-01-20,3.2972,28.874
12289,12289,23.12,16.7,140,146.08999633789062,AAPL,2021-08-09,2023-01-20,3.2972,28.936
12290,12290,22.95,17.05,140,146.08999633789062,AAPL,2021-08-10,2023-01-20,3.2972,29.097
12291,12291,22.87,17.01,140,145.60000610351562,AAPL,2021-08-11,2023-01-20,3.2972,28.941
12292,12292,24.9,16.0,140,145.86000061035156,AAPL,2021-08-12,2023-01-20,3.2972,29.204
12293,12293,25.0,,140,148.88999938964844,AAPL,2021-08-13,2023-01-20,3.2972,29.164
12294,12294,26.38,16.48,140,151.1199951171875,AAPL,2021-08-16,2023-01-20,3.2972,29.407
12295,12295,25.95,15.67,140,151.1199951171875,AAPL,2021-08-17,2023-01-20,3.2972,29.709
12296,12296,23.5,16.2,140,150.19000244140625,AAPL,2021-08-18,2023-01-20,3.2972,29.762
12297,12297,24.07,16.73,140,146.36000061035156,AAPL,2021-08-19,2023-01-20,3.2972,29.884
12298,12298,24.4,16.35,140,146.6999969482422,AAPL,2021-08-20,2023-01-20,3.2972,29.395
12299,12299,25.35,15.3,140,149.7100067138672,AAPL,2021-08-23,2023-01-20,3.2972,29.231
12300,12300,25.2,15.31,140,149.7100067138672,AAPL,2021-08-24,2023-01-20,3.2972,29.139
12301,12301,24.25,15.5,140,149.6199951171875,AAPL,2021-08-25,2023-01-20,3.2972,28.902
12302,12302,23.6,15.65,140,148.36000061035156,AAPL,2021-08-26,2023-01-20,3.2972,28.788
12303,12303,23.95,,140,147.5399932861328,AAPL,2021-08-27,2023-01-20,3.2972,28.471
12304,12304,27.25,13.75,140,153.1199951171875,AAPL,2021-08-30,2023-01-20,3.2972,28.832
12305,12305,26.35,14.22,140,153.1199951171875,AAPL,2021-08-31,2023-01-20,3.2972,28.998
12306,12306,26.8,13.9,140,151.8300018310547,AAPL,2021-09-01,2023-01-20,3.2972,29.055
12307,12307,27.8,13.97,140,152.50999450683594,AAPL,2021-09-02,2023-01-20,3.2972,29.507
12308,12308,28.19,13.77,140,153.64999389648438,AAPL,2021-09-03,2023-01-20,3.2972,29.357
12309,12309,30.18,13.05,140,156.69000244140625,AAPL,2021-09-07,2023-01-20,3.2972,29.745
12310,12310,29.0,13.8,140,156.69000244140625,AAPL,2021-09-08,2023-01-20,3.2972,29.839
12311,12311,28.27,13.94,140,155.11000061035156,AAPL,2021-09-09,2023-01-20,3.2972,29.943
12312,12312,24.85,15.85,140,154.07000732421875,AAPL,2021-09-10,2023-01-20,3.2972,29.983
12313,12313,24.8,15.35,140,149.5500030517578,AAPL,2021-09-13,2023-01-20,3.2972,29.507
12314,12314,23.65,15.9,140,149.5500030517578,AAPL,2021-09-14,2023-01-20,3.2972,29.434
12315,12315,24.4,15.35,140,148.1199951171875,AAPL,2021-09-15,2023-01-20,3.2972,29.189
12316,12316,24.16,15.2,140,149.02999877929688,AAPL,2021-09-16,2023-01-20,3.2972,29.14
12317,12317,22.6,16.3,140,148.7899932861328,AAPL,2021-09-17,2023-01-20,3.2972,29.261
12318,12318,20.75,17.7,140,142.94000244140625,AAPL,2021-09-20,2023-01-20,3.2972,29.507
12319,12319,21.0,17.3,140,142.94000244140625,AAPL,2021-09-21,2023-01-20,3.2972,29.424
12320,12320,22.6,16.65,140,143.42999267578125,AAPL,2021-09-22,2023-01-20,3.2972,29.731
12321,12321,23.02,16.1,140,145.85000610351562,AAPL,2021-09-23,2023-01-20,3.2972,29.548
12322,12322,22.85,15.8,140,146.8300018310547,AAPL,2021-09-24,2023-01-20,3.2972,29.353
12323,12323,21.85,16.35,140,145.3699951171875,AAPL,2021-09-27,2023-01-20,3.2972,29.21
12324,12324,20.2,18.0,140,145.3699951171875,AAPL,2021-09-28,2023-01-20,3.2972,29.788
12325,12325,20.7,17.28,140,141.91000366210938,AAPL,2021-09-29,2023-01-20,3.2972,29.82
12326,12326,19.95,17.75,140,142.8300018310547,AAPL,2021-09-30,2023-01-20,3.2972,29.841
12327,12327,19.95,17.32,140,141.5,AAPL,2021-10-01,2023-01-20,3.2972,29.002
12328,12328,18.25,18.99,140,139.13999938964844,AAPL,2021-10-04,2023-01-20,3.2972,29.452
12329,12329,18.8,17.3,140,139.13999938964844,AAPL,2021-10-05,2023-01-20,3.2972,28.804
12330,12330,19.75,17.8,140,141.11000061035156,AAPL,2021-10-06,2023-01-20,3.2972,29.262
12331,12331,20.35,16.82,140,142.0,AAPL,2021-10-07,2023-01-20,3.2972,29.326
12332,12332,20.1,17.0,140,143.2899932861328,AAPL,2021-10-08,2023-01-20,3.2972,29.118
12333,12333,20.1,16.98,140,142.80999755859375,AAPL,2021-10-11,2023-01-20,3.2972,29.046
12334,12334,19.1,17.65,140,142.80999755859375,AAPL,2021-10-12,2023-01-20,3.2972,28.933
12335,12335,18.37,17.51,140,141.50999450683594,AAPL,2021-10-13,2023-01-20,3.2972,28.481
12336,12336,19.7,16.05,140,140.91000366210938,AAPL,2021-10-14,2023-01-20,3.2972,28.112
12337,12337,20.5,15.6,140,143.75999450683594,AAPL,2021-10-15,2023-01-20,3.2972,28.123
12338,12338,21.83,15.0,140,146.5500030517578,AAPL,2021-10-18,2023-01-20,3.2972,28.609
12339,12339,23.2,14.6,140,146.5500030517578,AAPL,2021-10-19,2023-01-20,3.2972,28.99
12340,12340,23.7,14.55,140,148.75999450683594,AAPL,2021-10-20,2023-01-20,3.2972,29.137
12341,12341,23.7,14.16,140,149.25999450683594,AAPL,2021-10-21,2023-01-20,3.2972,28.931
12342,12342,23.3,14.45,140,149.47999572753906,AAPL,2021-10-22,2023-01-20,3.2972,29.066
12343,12343,23.0,14.36,140,148.63999938964844,AAPL,2021-10-25,2023-01-20,3.2972,28.849
12344,12344,23.65,14.06,140,148.63999938964844,AAPL,2021-10-26,2023-01-20,3.2972,28.789
12345,12345,23.5,14.1,140,149.32000732421875,AAPL,2021-10-27,2023-01-20,3.2972,28.968
12346,12346,25.65,12.94,140,148.85000610351562,AAPL,2021-10-28,2023-01-20,3.2972,28.687
12347,12347,23.59,13.83,140,152.57000732421875,AAPL,2021-10-29,2023-01-20,3.2972,28.65
12348,12348,23.0,14.05,140,148.9600067138672,AAPL,2021-11-01,2023-01-20,3.2963,28.573
12349,12349,23.65,13.15,140,150.02000427246094,AAPL,2021-11-02,2023-01-20,3.2963,28.424
12350,12350,24.7,12.95,140,151.49000549316406,AAPL,2021-11-03,2023-01-20,3.2963,28.464
12351,12351,24.3,13.11,140,150.9600067138672,AAPL,2021-11-04,2023-01-20,3.2963,28.626
12352,12352,24.75,13.15,140,151.27999877929688,AAPL,2021-11-05,2023-01-20,3.2963,28.756
12353,12353,24.3,13.35,140,150.44000244140625,AAPL,2021-11-08,2023-01-20,3.2963,28.924
12354,12354,24.8,13.5,140,150.80999755859375,AAPL,2021-11-09,2023-01-20,3.2963,29.304
12355,12355,22.79,14.45,140,147.9199981689453,AAPL,2021-11-10,2023-01-20,3.2963,29.331
12356,12356,22.62,14.3,140,147.8699951171875,AAPL,2021-11-11,2023-01-20,3.2963,28.931
12357,12357,24.0,13.4,140,149.99000549316406,AAPL,2021-11-12,2023-01-20,3.2963,29.012
12358,12358,23.7,13.3,140,150.0,AAPL,2021-11-15,2023-01-20,3.2963,28.89
12359,12359,24.5,12.9,140,151.0,AAPL,2021-11-16,2023-01-20,3.2963,28.874
12360,12360,26.7,12.3,140,153.49000549316406,AAPL,2021-11-17,2023-01-20,3.2963,29.451
12361,12361,30.15,11.82,140,157.8699951171875,AAPL,2021-11-18,2023-01-20,3.2963,30.781
12362,12362,32.1,11.0,140,160.5500030517578,AAPL,2021-11-19,2023-01-20,3.2963,30.655
12363,12363,32.25,10.36,140,161.02000427246094,AAPL,2021-11-22,2023-01-20,3.2963,30.221
12364,12364,33.0,11.5,140,161.41000366210938,AAPL,2021-11-23,2023-01-20,3.2963,31.551
12365,12365,33.21,11.2,140,161.94000244140625,AAPL,2021-11-24,2023-01-20,3.2963,31.869
12366,12366,30.5,12.9,140,156.80999755859375,AAPL,2021-11-26,2023-01-20,3.2963,34.074
12367,12367,32.27,11.45,140,160.24000549316406,AAPL,2021-11-29,2023-01-20,3.2963,31.548
12368,12368,36.25,10.6,140,165.3000030517578,AAPL,2021-11-30,2023-01-20,3.2963,32.442
12369,12369,37.5,11.0,140,164.77000427246094,AAPL,2021-12-01,2023-01-20,3.2963,33.248
12370,12370,35.07,11.1,140,163.75999450683594,AAPL,2021-12-02,2023-01-20,3.2963,32.891
12371,12371,34.87,12.3,140,161.83999633789062,AAPL,2021-12-03,2023-01-20,3.2963,34.183
12372,12372,36.9,11.05,140,165.32000732421875,AAPL,2021-12-06,2023-01-20,3.2963,33.676
12373,12373,41.2,9.85,140,171.17999267578125,AAPL,2021-12-07,2023-01-20,3.2963,33.964
12374,12374,44.45,9.02,140,175.0800018310547,AAPL,2021-12-08,2023-01-20,3.2963,34.226
12375,12375,44.0,8.95,140,174.55999755859375,AAPL,2021-12-09,2023-01-20,3.2963,33.809
12376,12376,47.7,7.85,140,179.4499969482422,AAPL,2021-12-10,2023-01-20,3.2963,33.388
12377,12377,44.6,8.1,140,175.74000549316406,AAPL,2021-12-13,2023-01-20,3.2963,33.123
12378,12378,43.45,9.05,140,174.3300018310547,AAPL,2021-12-14,2023-01-20,3.2963,33.724
12379,12379,47.53,7.7,140,179.3000030517578,AAPL,2021-12-15,2023-01-20,3.2963,33.758
12380,12380,42.2,8.98,140,172.25999450683594,AAPL,2021-12-16,2023-01-20,3.2963,33.528
12381,12381,41.3,9.1,140,171.13999938964844,AAPL,2021-12-17,2023-01-20,3.2963,33.32
12382,12382,39.9,9.57,140,169.75,AAPL,2021-12-20,2023-01-20,3.2963,33.412
12383,12383,41.8,8.7,140,172.99000549316406,AAPL,2021-12-21,2023-01-20,3.2963,33.263
12384,12384,44.18,8.25,140,175.63999938964844,AAPL,2021-12-22,2023-01-20,3.2963,33.587
12385,12385,45.0,7.82,140,176.27999877929688,AAPL,2021-12-23,2023-01-20,3.2963,33.119
12386,12386,47.95,6.95,140,180.3300018310547,AAPL,2021-12-27,2023-01-20,3.2963,32.907
12387,12387,46.75,7.05,140,179.2899932861328,AAPL,2021-12-28,2023-01-20,3.2963,32.9
12388,12388,47.21,7.05,140,179.3800048828125,AAPL,2021-12-29,2023-01-20,3.2963,32.762
12389,12389,46.2,6.95,140,178.1999969482422,AAPL,2021-12-30,2023-01-20,3.2963,32.628
12390,12390,45.04,6.88,140,177.57000732421875,AAPL,2021-12-31,2023-01-20,3.2963,32.109
12391,12391,48.78,6.3,140,182.00999450683597,AAPL,2022-01-03,2023-01-20,3.2963,32.291
12392,12392,47.15,6.73,140,179.6999969482422,AAPL,2022-01-04,2023-01-20,3.2963,32.64
12393,12393,44.03,8.0,140,174.9199981689453,AAPL,2022-01-05,2023-01-20,3.2963,33.302
12394,12394,40.71,7.9,140,172.0,AAPL,2022-01-06,2023-01-20,3.2963,31.921
12395,12395,41.5,8.0,140,172.1699981689453,AAPL,2022-01-07,2023-01-20,3.2963,32.646
12396,12396,39.91,8.22,140,172.19000244140625,AAPL,2022-01-10,2023-01-20,3.2963,32.087
12397,12397,42.33,7.05,140,175.0800018310547,AAPL,2022-01-11,2023-01-20,3.2963,31.426
12398,12398,42.95,6.95,140,175.52999877929688,AAPL,2022-01-12,2023-01-20,3.2963,31.622
12399,12399,40.71,7.4,140,172.19000244140625,AAPL,2022-01-13,2023-01-20,3.2963,32.091
12400,12400,40.45,7.25,140,173.07000732421875,AAPL,2022-01-14,2023-01-20,3.2963,31.612
12401,12401,39.35,8.5,140,169.8000030517578,AAPL,2022-01-18,2023-01-20,3.2963,33.56
12402,12402,36.1,9.25,140,166.22999572753906,AAPL,2022-01-19,2023-01-20,3.2963,32.834
12403,12403,34.9,9.5,140,164.50999450683594,AAPL,2022-01-20,2023-01-20,3.2963,33.71
12404,12404,33.5,10.5,140,162.41000366210938,AAPL,2022-01-21,2023-01-20,3.2963,33.356
12405,12405,33.4,11.2,140,161.6199951171875,AAPL,2022-01-24,2023-01-20,3.1609,34.613
12406,12406,33.67,11.76,140,159.77999877929688,AAPL,2022-01-25,2023-01-20,3.1609,34.67
12407,12407,31.27,11.95,140,159.69000244140625,AAPL,2022-01-26,2023-01-20,3.1609,35.047
12408,12408,32.4,12.15,140,159.22000122070312,AAPL,2022-01-27,2023-01-20,3.1609,34.624
12409,12409,40.05,9.0,140,170.3300018310547,AAPL,2022-01-28,2023-01-20,3.1609,34.843
12410,12410,42.95,7.85,140,174.77999877929688,AAPL,2022-01-31,2023-01-20,3.1609,34.482
12411,12411,43.0,7.67,140,174.61000061035156,AAPL,2022-02-01,2023-01-20,3.1609,33.899
12412,12412,42.95,7.27,140,175.83999633789062,AAPL,2022-02-02,2023-01-20,3.1609,33.36
12413,12413,41.9,7.76,140,172.89999389648438,AAPL,2022-02-03,2023-01-20,3.1609,33.804
12414,12414,42.12,7.5,140,172.38999938964844,AAPL,2022-02-04,2023-01-20,3.1609,33.843
12415,12415,40.75,8.02,140,171.66000366210938,AAPL,2022-02-07,2023-01-20,3.1609,33.622
12416,12416,43.11,7.15,140,174.8300018310547,AAPL,2022-02-08,2023-01-20,3.1609,33.349
12417,12417,44.0,6.76,140,176.27999877929688,AAPL,2022-02-09,2023-01-20,3.1609,32.918
12418,12418,41.24,7.3,140,172.1199951171875,AAPL,2022-02-10,2023-01-20,3.1609,32.848
12419,12419,38.45,8.46,140,168.63999938964844,AAPL,2022-02-11,2023-01-20,3.1609,33.923
12420,12420,38.25,8.61,140,168.8800048828125,AAPL,2022-02-14,2023-01-20,3.1609,33.461
12421,12421,40.95,7.15,140,172.7899932861328,AAPL,2022-02-15,2023-01-20,3.1609,33.32
12422,12422,39.25,7.1,140,172.5500030517578,AAPL,2022-02-16,2023-01-20,3.1609,33.004
12423,12423,38.08,8.15,140,168.8800048828125,AAPL,2022-02-17,2023-01-20,3.1609,33.756
12424,12424,37.05,8.45,140,167.3000030517578,AAPL,2022-02-18,2023-01-20,3.1609,33.634
12425,12425,35.03,8.95,140,164.32000732421875,AAPL,2022-02-22,2023-01-20,3.0872,33.593
12426,12426,32.06,10.0,140,160.07000732421875,AAPL,2022-02-23,2023-01-20,3.0872,33.989
12427,12427,33.0,9.8,140,162.74000549316406,AAPL,2022-02-24,2023-01-20,3.0872,33.839
12428,12428,34.55,8.6,140,164.85000610351562,AAPL,2022-02-25,2023-01-20,3.0872,32.818
12429,12429,33.54,8.95,140,165.1199951171875,AAPL,2022-02-28,2023-01-20,3.0872,33.745
12430,12430,33.5,10.1,140,163.1999969482422,AAPL,2022-03-01,2023-01-20,3.0872,34.753
12431,12431,36.85,8.6,140,166.55999755859375,AAPL,2022-03-02,2023-01-20,3.0872,34.143
12432,12432,36.85,9.0,140,166.22999572753906,AAPL,2022-03-03,2023-01-20,3.0872,34.619
12433,12433,34.2,10.3,140,163.1699981689453,AAPL,2022-03-04,2023-01-20,3.0872,34.949
12434,12434,32.35,11.4,140,159.3000030517578,AAPL,2022-03-07,2023-01-20,3.0872,35.969
12435,12435,30.4,11.35,140,157.44000244140625,AAPL,2022-03-08,2023-01-20,3.0872,34.953
12436,12436,33.75,9.51,140,162.9499969482422,AAPL,2022-03-09,2023-01-20,3.0872,34.352
12437,12437,30.15,10.9,140,158.52000427246094,AAPL,2022-03-10,2023-01-20,3.0872,34.602
12438,12438,27.73,11.75,140,154.72999572753906,AAPL,2022-03-11,2023-01-20,3.0872,34.679
12439,12439,25.25,13.4,140,150.6199951171875,AAPL,2022-03-14,2023-01-20,3.0872,35.259
12440,12440,27.89,11.5,140,155.08999633789062,AAPL,2022-03-15,2023-01-20,3.0872,34.506
